# 複合語一覧 (3363 語) — 貪欲マッチによる V4 ベース分離
# 形式: [N基] 元語  ->  base1 + base2 + ...

[2基] keodky  ->  keodk + y
[2基] keoky  ->  keok + y
[2基] keolchey  ->  keol + chey
[2基] keolor  ->  keolo + r
[2基] keshed  ->  kesh + ed
[2基] keshey  ->  kesh + ey
[2基] kesoar  ->  keso + ar
[3基] koaiphhy  ->  koaip + h + hy
[3基] kochardy  ->  koc + har + dy
[2基] kocheor  ->  koc + heor
[2基] kochky  ->  koc + hky
[2基] kochor  ->  koc + hor
[2基] kockhas  ->  kock + has
[2基] kodalchy  ->  kodal + chy
[2基] kodeey  ->  kod + eey
[2基] kodshey  ->  kods + hey
[2基] kodshol  ->  kods + hol
[3基] koeeorain  ->  ko + eeor + ain
[2基] koees  ->  ko + ees
[2基] kokaiin  ->  kok + aiin
[2基] koky  ->  kok + y
[2基] kolchdy  ->  kol + chdy
[2基] kolchedy  ->  kol + chedy
[2基] kolcheey  ->  kol + cheey
[2基] kolches  ->  kol + ches
[2基] kolchey  ->  kol + chey
[3基] koldaky  ->  kol + dak + y
[2基] koldal  ->  kol + dal
[3基] koldarod  ->  kol + daro + d
[2基] koldy  ->  kol + dy
[3基] koleearol  ->  kol + eearo + l
[2基] kolfchdy  ->  kolf + chdy
[2基] kolkar  ->  kolk + ar
[2基] kolkedy  ->  kolk + edy
[2基] kolky  ->  kolk + y
[2基] kolor  ->  kolo + r
[2基] kolotam  ->  kolo + tam
[2基] kolpy  ->  kolp + y
[2基] kolschees  ->  kols + chees
[2基] kolshd  ->  kols + hd
[2基] kolshes  ->  kols + hes
[2基] kolsho  ->  kols + ho
[2基] koltoldy  ->  kolt + oldy
[2基] kolyky  ->  kolyk + y
[2基] komdy  ->  kom + dy
[2基] koraiin  ->  kor + aiin
[2基] korain  ->  kor + ain
[3基] korare  ->  kor + ar + e
[2基] korary  ->  kor + ary
[2基] korchy  ->  kor + chy
[2基] koroiin  ->  koro + iin
[2基] korol  ->  koro + l
[2基] korols  ->  koro + ls
[2基] koshet  ->  kos + het
[2基] koshey  ->  kos + hey
[2基] kosholda  ->  kos + holda
[2基] kotaly  ->  kot + aly
[2基] kotchody  ->  kot + chody
[2基] kotchy  ->  kot + chy
[2基] kotody  ->  kot + ody
[2基] kschdy  ->  ks + chdy
[2基] kshardy  ->  kshar + dy
[2基] ksholochey  ->  ksholo + chey
[2基] kshoraiin  ->  kshor + aiin
[2基] kshotol  ->  kshot + ol
[2基] kydeedy  ->  kyd + eedy
[2基] kyty  ->  kyt + y
[2基] laldan  ->  lal + dan
[2基] larorol  ->  laro + rol
[2基] lcharar  ->  lchar + ar
[2基] lchealaiin  ->  lcheal + aiin
[2基] lchealaim  ->  lcheal + aim
[2基] lcheckhedy  ->  lcheck + hedy
[2基] lcheckhey  ->  lcheck + hey
[2基] lcheckhy  ->  lcheck + hy
[2基] lcheg  ->  lche + g
[2基] lcheoekam  ->  lcheo + ekam
[2基] lcheolshedy  ->  lcheols + hedy
[2基] lcheylchy  ->  lcheyl + chy
[2基] lcholkaiin  ->  lcholk + aiin
[2基] lchpchdy  ->  lchpc + hdy
[2基] ldalor  ->  ldalo + r
[2基] liiram  ->  liir + am
[2基] lkaldy  ->  lkal + dy
[2基] lkalol  ->  lkalo + l
[2基] lkarchees  ->  lkar + chees
[2基] lkarshar  ->  lkars + har
[2基] lkechedy  ->  lkech + edy
[2基] lkeches  ->  lkech + es
[2基] lkechey  ->  lkech + ey
[2基] lkedeed  ->  lked + eed
[2基] lkedey  ->  lked + ey
[2基] lkedlkey  ->  lkedlk + ey
[2基] lkedshedy  ->  lkeds + hedy
[2基] lkeechey  ->  lkeech + ey
[2基] lkeede  ->  lkeed + e
[2基] lkeeshedy  ->  lkeesh + edy
[2基] lkeoldy  ->  lkeol + dy
[2基] lkeopol  ->  lkeop + ol
[2基] lklcheol  ->  lklc + heol
[2基] lkshykchy  ->  lkshyk + chy
[2基] lohedy  ->  lo + hedy
[2基] lohor  ->  lo + hor
[2基] lolchor  ->  lolc + hor
[2基] lolkaiin  ->  lolk + aiin
[2基] lolkair  ->  lolk + air
[2基] lolkedy  ->  lolk + edy
[2基] lolkeol  ->  lolk + eol
[2基] loralody  ->  loralo + dy
[2基] lpychol  ->  lpyc + hol
[2基] lsh  ->  ls + h
[2基] lshaiir  ->  ls + haiir
[3基] lshalshy  ->  ls + hals + hy
[2基] lshar  ->  ls + har
[2基] lshckhy  ->  ls + hckhy
[2基] lshcthy  ->  ls + hcthy
[2基] lshd  ->  ls + hd
[2基] lshdaiin  ->  ls + hdaiin
[2基] lshdar  ->  ls + hdar
[2基] lshdy  ->  ls + hdy
[3基] lshdyqo  ->  ls + hdy + qo
[2基] lshechy  ->  ls + hechy
[3基] lsheckhedy  ->  ls + heck + hedy
[3基] lsheckhy  ->  ls + heck + hy
[2基] lshed  ->  ls + hed
[2基] lshedary  ->  ls + hedary
[2基] lshedy  ->  ls + hedy
[2基] lshee  ->  ls + hee
[2基] lsheedain  ->  ls + heedain
[2基] lsheedy  ->  ls + heedy
[2基] lshees  ->  ls + hees
[2基] lsheetal  ->  ls + heetal
[2基] lsheey  ->  ls + heey
[3基] lsheg  ->  ls + he + g
[2基] lshekain  ->  ls + hekain
[2基] lsheo  ->  ls + heo
[2基] lsheody  ->  ls + heody
[2基] lsheok  ->  ls + heok
[2基] lsheol  ->  ls + heol
[3基] lsheotey  ->  ls + heot + ey
[2基] lshes  ->  ls + hes
[2基] lshety  ->  ls + hety
[2基] lshey  ->  ls + hey
[2基] lshl  ->  ls + hl
[2基] lsho  ->  ls + ho
[2基] lshodair  ->  ls + hodair
[2基] lshody  ->  ls + hody
[2基] lshor  ->  ls + hor
[2基] lshy  ->  ls + hy
[2基] ltalor  ->  ltalo + r
[2基] mar  ->  m + ar
[2基] mol  ->  mo + l
[2基] oaan  ->  oa + an
[2基] oafoaly  ->  oaf + oaly
[2基] oairar  ->  oair + ar
[2基] oaithy  ->  oait + hy
[2基] oalchdm  ->  oal + chdm
[3基] oalcheg  ->  oal + che + g
[2基] oalcheol  ->  oal + cheol
[2基] oaldar  ->  oal + dar
[2基] oaldary  ->  oal + dary
[2基] oaorar  ->  oao + rar
[2基] oaram  ->  oar + am
[2基] ocfhhy  ->  ocfh + hy
[2基] ocfshy  ->  ocf + shy
[2基] ocheoithey  ->  ocheoit + hey
[2基] ochepalain  ->  ochepal + ain
[2基] ochepchody  ->  ochepc + hody
[2基] ochkchar  ->  ochkc + har
[2基] ochockhy  ->  ochock + hy
[2基] ochodare  ->  ochodar + e
[2基] ochoiky  ->  ochoik + y
[2基] ochokeey  ->  ochok + eey
[2基] ocholdy  ->  ochol + dy
[2基] ocholshod  ->  ochols + hod
[2基] ockhh  ->  ockh + h
[2基] ockhhy  ->  ockh + hy
[2基] ockhoees  ->  ockho + ees
[2基] ocko  ->  ock + o
[2基] ocphoraiin  ->  ocphor + aiin
[2基] octhede  ->  octhed + e
[2基] octhole  ->  octhol + e
[2基] octy  ->  oct + y
[2基] odalaly  ->  odal + aly
[2基] odalar  ->  odal + ar
[2基] odaldy  ->  odal + dy
[2基] odalydary  ->  odaly + dary
[2基] odarchdy  ->  odar + chdy
[2基] odariin  ->  odar + iin
[2基] odchecthy  ->  odchect + hy
[2基] odeeeeodl  ->  odeee + eodl
[2基] odeeeey  ->  odeee + ey
[2基] oechedy  ->  oech + edy
[2基] oeecthy  ->  oeect + hy
[2基] oeedey  ->  oeed + ey
[2基] oeeees  ->  oeee + es
[2基] oeeockhy  ->  oeeock + hy
[2基] oeeolchy  ->  oeeol + chy
[2基] oeeoty  ->  oeeot + y
[2基] oeeseary  ->  oees + eary
[2基] oeesordy  ->  oeesor + dy
[2基] oekaody  ->  oekao + dy
[2基] oekchdy  ->  oekc + hdy
[2基] oekeedy  ->  oek + eedy
[2基] oekeeor  ->  oek + eeor
[2基] oekeey  ->  oek + eey
[2基] oekeody  ->  oek + eody
[2基] oekeol  ->  oek + eol
[2基] oekes  ->  oek + es
[2基] oekey  ->  oek + ey
[2基] oekshy  ->  oeks + hy
[2基] oeoikhy  ->  oeoik + hy
[2基] oeola  ->  oeol + a
[2基] oeoldan  ->  oeol + dan
[2基] oepchksheey  ->  oepc + hksheey
[2基] oepchol  ->  oepc + hol
[3基] oesearees  ->  oes + ear + ees
[2基] oetalchg  ->  oetal + chg
[2基] oetchdy  ->  oetc + hdy
[2基] oeteody  ->  oet + eody
[2基] oeteos  ->  oet + eos
[3基] ofacfom  ->  ofa + cf + om
[2基] ofadain  ->  ofad + ain
[2基] ofakal  ->  ofak + al
[2基] ofalaiin  ->  ofal + aiin
[2基] ofalals  ->  ofal + als
[2基] ofalar  ->  ofal + ar
[2基] ofaldo  ->  ofal + do
[2基] ofaral  ->  ofar + al
[3基] ofaralar  ->  ofar + al + ar
[2基] ofaram  ->  ofar + am
[3基] ofaramoty  ->  ofar + amo + ty
[2基] ofaror  ->  ofaro + r
[2基] ofchdysd  ->  ofchdys + d
[2基] ofchoshy  ->  ofchos + hy
[2基] oforain  ->  ofor + ain
[2基] oforam  ->  ofor + am
[2基] ofseod  ->  ofs + eod
[2基] ofsholdy  ->  ofshol + dy
[2基] ofychey  ->  ofyc + hey
[2基] ofyskydal  ->  ofysk + ydal
[2基] ogeom  ->  og + eom
[2基] oiair  ->  oi + air
[2基] oifhedy  ->  oif + hedy
[2基] oiiiin  ->  oiii + in
[2基] oiinal  ->  oiin + al
[2基] oiinar  ->  oiin + ar
[2基] oiinol  ->  oiino + l
[2基] oika  ->  oik + a
[2基] oikhy  ->  oik + hy
[2基] oinaly  ->  oin + aly
[3基] oinysarx  ->  oiny + sar + x
[2基] oiral  ->  oir + al
[2基] oirsg  ->  oirs + g
[2基] oishy  ->  ois + hy
[2基] oithy  ->  oit + hy
[2基] okachey  ->  oka + chey
[2基] okadaiin  ->  okad + aiin
[2基] okadar  ->  okad + ar
[3基] okaeechey  ->  oka + eech + ey
[2基] okag  ->  oka + g
[3基] okaifhhy  ->  okaif + h + hy
[2基] okaifhy  ->  okaif + hy
[2基] okaiifchody  ->  okaiif + chody
[2基] okaiikhal  ->  okaiik + hal
[2基] okaikaly  ->  okaik + aly
[2基] okaildy  ->  okail + dy
[2基] okairady  ->  okair + ady
[2基] okaircham  ->  okair + cham
[2基] okairody  ->  okairo + dy
[2基] okalaiin  ->  okal + aiin
[2基] okalain  ->  okal + ain
[2基] okalair  ->  okal + air
[2基] okalal  ->  okal + al
[2基] okalam  ->  okal + am
[2基] okalar  ->  okal + ar
[2基] okalchal  ->  okal + chal
[2基] okalchdy  ->  okal + chdy
[2基] okalched  ->  okal + ched
[2基] okalchedy  ->  okal + chedy
[3基] okalcheg  ->  okal + che + g
[2基] okalchy  ->  okal + chy
[2基] okald  ->  okal + d
[2基] okalda  ->  okal + da
[2基] okaldain  ->  okal + dain
[2基] okaldal  ->  okal + dal
[2基] okaldy  ->  okal + dy
[2基] okalody  ->  okalo + dy
[2基] okalol  ->  okalo + l
[2基] okalor  ->  okalo + r
[3基] okalsalchey  ->  okals + al + chey
[2基] okalshdy  ->  okals + hdy
[2基] okalshey  ->  okals + hey
[2基] okalys  ->  okaly + s
[2基] okaor  ->  okao + r
[2基] okaos  ->  okao + s
[2基] okaraiin  ->  okar + aiin
[2基] okaral  ->  okar + al
[3基] okaralet  ->  okar + al + et
[2基] okaraly  ->  okar + aly
[2基] okaram  ->  okar + am
[2基] okarar  ->  okar + ar
[2基] okarchy  ->  okar + chy
[2基] okardy  ->  okar + dy
[2基] okarol  ->  okaro + l
[2基] okasor  ->  okaso + r
[2基] okchafdy  ->  okchaf + dy
[2基] okcharaiin  ->  okchar + aiin
[2基] okchdldlo  ->  okchdl + dlo
[2基] okchdpchy  ->  okchdp + chy
[2基] okcheeg  ->  okchee + g
[2基] okcheochy  ->  okcheoc + hy
[2基] okchhy  ->  okch + hy
[2基] okchochor  ->  okchoc + hor
[2基] okchocthy  ->  okchoct + hy
[2基] okchodeey  ->  okchod + eey
[2基] okchodshy  ->  okchods + hy
[2基] okchokol  ->  okchok + ol
[2基] okchokshy  ->  okchok + shy
[2基] okchoteees  ->  okchot + eees
[2基] okearcheol  ->  okear + cheol
[2基] okechdaral  ->  okechdar + al
[2基] okecheay  ->  okech + eay
[2基] okechedy  ->  okech + edy
[2基] okecheey  ->  okech + eey
[2基] okechey  ->  okech + ey
[2基] okechoked  ->  okechok + ed
[2基] okedalor  ->  okedalo + r
[2基] okedes  ->  oked + es
[2基] okedyted  ->  okedyt + ed
[2基] okeearam  ->  okeear + am
[2基] okeedaky  ->  okeedak + y
[2基] okeedaram  ->  okeedar + am
[2基] okeedchsy  ->  okeed + chsy
[2基] okeedey  ->  okeed + ey
[2基] okeeees  ->  okeee + es
[2基] okeeesey  ->  okeees + ey
[2基] okeeeykchy  ->  okeeeyk + chy
[2基] okeeg  ->  okee + g
[2基] okeeokain  ->  okeeok + ain
[2基] okeeolkcheey  ->  okeeolk + cheey
[2基] okeeoraiin  ->  okeeor + aiin
[2基] okeesodar  ->  okeesod + ar
[2基] okeeylchedy  ->  okeeyl + chedy
[2基] okeeyteedy  ->  okeeyt + eedy
[2基] okehdy  ->  oke + hdy
[2基] okeockhey  ->  okeock + hey
[2基] okeoeeey  ->  okeo + eeey
[2基] okeoekol  ->  okeo + ekol
[2基] okeohdar  ->  okeo + hdar
[2基] okeokain  ->  okeok + ain
[2基] okeokear  ->  okeok + ear
[2基] okeokedr  ->  okeok + edr
[3基] okeokeokeody  ->  okeok + eok + eody
[2基] okeoky  ->  okeok + y
[2基] okeolaiin  ->  okeol + aiin
[2基] okeolan  ->  okeol + an
[2基] okeolar  ->  okeol + ar
[2基] okeoldy  ->  okeol + dy
[2基] okeolkey  ->  okeolk + ey
[2基] okeoloky  ->  okeolo + ky
[2基] okeolol  ->  okeolo + l
[2基] okeolor  ->  okeolo + r
[2基] okeolshey  ->  okeols + hey
[2基] okeoram  ->  okeor + am
[2基] okeoschso  ->  okeos + chso
[2基] okeoteey  ->  okeot + eey
[2基] okeserr  ->  okes + err
[2基] okeshedy  ->  okesh + edy
[2基] okeshey  ->  okesh + ey
[2基] okesoe  ->  okeso + e
[2基] okeytam  ->  okeyt + am
[2基] okeyteey  ->  okeyt + eey
[2基] okeyty  ->  okeyt + y
[2基] okhar  ->  ok + har
[2基] okilcheol  ->  okil + cheol
[2基] okinaiir  ->  okin + aiir
[2基] okirolcy  ->  okiro + lcy
[2基] oklairdy  ->  oklair + dy
[2基] okochey  ->  okoc + hey
[2基] okockhy  ->  okock + hy
[2基] okodchy  ->  okod + chy
[2基] okodeey  ->  okod + eey
[3基] okoeese  ->  oko + ees + e
[2基] okoeey  ->  oko + eey
[2基] okoeos  ->  oko + eos
[2基] okoey  ->  oko + ey
[2基] okokchal  ->  okok + chal
[2基] okokchodm  ->  okok + chodm
[2基] okokom  ->  okok + om
[2基] okoksheo  ->  okok + sheo
[2基] okolaiin  ->  okol + aiin
[2基] okolair  ->  okol + air
[3基] okolaldy  ->  okol + al + dy
[2基] okolar  ->  okol + ar
[3基] okolarm  ->  okol + ar + m
[2基] okolchey  ->  okol + chey
[2基] okolchy  ->  okol + chy
[2基] okoldaly  ->  okol + daly
[2基] okoldam  ->  okol + dam
[2基] okoldm  ->  okol + dm
[2基] okoldody  ->  okol + dody
[2基] okoldy  ->  okol + dy
[3基] okoleeolar  ->  okol + eeol + ar
[2基] okolol  ->  okolo + l
[2基] okolor  ->  okolo + r
[2基] okolraiin  ->  okolr + aiin
[2基] okolshy  ->  okols + hy
[2基] okolyd  ->  okoly + d
[2基] okooky  ->  okook + y
[2基] okoraiin  ->  okor + aiin
[2基] okorair  ->  okor + air
[2基] okoral  ->  okor + al
[3基] okoraldy  ->  okor + al + dy
[3基] okoramog  ->  okor + amo + g
[2基] okoroeey  ->  okoro + eey
[2基] okorory  ->  okoro + ry
[2基] oksedy  ->  oks + edy
[2基] okseey  ->  oks + eey
[2基] okseo  ->  oks + eo
[2基] okshchedy  ->  okshch + edy
[2基] okshodeeen  ->  okshod + eeen
[2基] oksholshol  ->  okshols + hol
[3基] okydseog  ->  okyds + eo + g
[2基] okyeeshy  ->  oky + eeshy
[2基] okyld  ->  okyl + d
[2基] okylky  ->  okylk + y
[2基] okylor  ->  okylo + r
[2基] okytaiin  ->  okyt + aiin
[2基] olaen  ->  ola + en
[2基] olaiior  ->  olaiio + r
[2基] olaikhy  ->  olaik + hy
[2基] olalaiin  ->  olal + aiin
[2基] olald  ->  olal + d
[2基] olaldy  ->  olal + dy
[2基] olalor  ->  olalo + r
[2基] olaraly  ->  olar + aly
[2基] olaran  ->  olar + an
[2基] olcheckhy  ->  olcheck + hy
[2基] olcheesey  ->  olchees + ey
[2基] olchocfhy  ->  olchocf + hy
[2基] olchokal  ->  olchok + al
[2基] olcsedy  ->  olcs + edy
[2基] olcthhy  ->  olcth + hy
[2基] oleeckhey  ->  oleeck + hey
[2基] oleesey  ->  olees + ey
[2基] olekeey  ->  olek + eey
[3基] oleoeder  ->  oleo + ed + er
[2基] olfsheoral  ->  olfsheor + al
[2基] olkalaiin  ->  olkal + aiin
[2基] olkalol  ->  olkalo + l
[2基] olkardam  ->  olkar + dam
[2基] olkchokeedy  ->  olkchok + eedy
[2基] olkeechey  ->  olkeech + ey
[2基] olkeeoldy  ->  olkeeol + dy
[2基] olkeeycthy  ->  olkeeyct + hy
[2基] olkeshey  ->  olkesh + ey
[2基] ollchy  ->  ollc + hy
[2基] oloeorain  ->  oloeor + ain
[2基] olohy  ->  olo + hy
[2基] oloiram  ->  oloir + am
[2基] ololchey  ->  ololc + hey
[2基] olpoikhy  ->  olpoik + hy
[2基] olqo  ->  ol + qo
[3基] olseeg  ->  ols + ee + g
[2基] olsey  ->  ols + ey
[2基] oltshsey  ->  oltshs + ey
[2基] omam  ->  om + am
[2基] oochockhy  ->  oochock + hy
[3基] ooooooooolarsr  ->  ooooo + ooool + arsr
[2基] opaichy  ->  opai + chy
[2基] opaiinar  ->  opaiin + ar
[2基] opaiiral  ->  opaiir + al
[2基] opairaly  ->  opair + aly
[2基] opairam  ->  opair + am
[2基] opakam  ->  opak + am
[2基] opalal  ->  opal + al
[2基] opalam  ->  opal + am
[2基] opalar  ->  opal + ar
[2基] opalchdy  ->  opal + chdy
[2基] opaldaiin  ->  opal + daiin
[2基] opaldy  ->  opal + dy
[2基] opalefom  ->  opal + efom
[2基] opalg  ->  opal + g
[2基] opalkaiin  ->  opalk + aiin
[2基] opalkam  ->  opalk + am
[2基] opalkar  ->  opalk + ar
[2基] opalke  ->  opalk + e
[2基] opaloiiry  ->  opalo + iiry
[2基] opalor  ->  opalo + r
[2基] opalshedy  ->  opals + hedy
[3基] oparairdly  ->  opar + air + dly
[2基] oparal  ->  opar + al
[2基] oparam  ->  opar + am
[2基] opchaikhy  ->  opchaik + hy
[2基] opchaldy  ->  opchal + dy
[2基] opcharoiin  ->  opcharo + iin
[2基] opchdard  ->  opchdar + d
[2基] opchealol  ->  opchealo + l
[2基] opcheolfy  ->  opcheolf + y
[3基] opcholalaiin  ->  opchol + al + aiin
[2基] opcholdg  ->  opchol + dg
[2基] opcholdy  ->  opchol + dy
[2基] opcholor  ->  opcholo + r
[2基] opchordy  ->  opchor + dy
[2基] opchsey  ->  opchs + ey
[2基] opchytcy  ->  opchyt + cy
[2基] opcsedy  ->  opcs + edy
[2基] opdaildo  ->  opdail + do
[2基] opdairody  ->  opdairo + dy
[2基] opdarshdy  ->  opdars + hdy
[2基] opheey  ->  op + heey
[2基] opocphor  ->  opocp + hor
[2基] opodchol  ->  opod + chol
[2基] opoees  ->  opo + ees
[2基] opoeey  ->  opo + eey
[2基] opoiisooin  ->  opoiiso + oin
[2基] opolaiin  ->  opol + aiin
[2基] opolkeor  ->  opolk + eor
[2基] opolkod  ->  opolk + od
[2基] opoloiin  ->  opolo + iin
[2基] opomdy  ->  opom + dy
[2基] oporaiin  ->  opor + aiin
[2基] oporar  ->  opor + ar
[2基] oporody  ->  oporo + dy
[2基] opotey  ->  opot + ey
[2基] opsheolaiin  ->  opsheol + aiin
[2基] opsheytey  ->  opsheyt + ey
[2基] opsholal  ->  opshol + al
[2基] opydg  ->  opyd + g
[2基] opykey  ->  opyk + ey
[2基] oracphy  ->  ora + cphy
[2基] orairody  ->  orairo + dy
[2基] oralady  ->  oral + ady
[2基] oralar  ->  oral + ar
[3基] oralaror  ->  oral + aro + r
[2基] orald  ->  oral + d
[2基] oraloly  ->  oralo + ly
[2基] oranol  ->  orano + l
[2基] orara  ->  orar + a
[3基] oraroekeol  ->  oraro + ek + eol
[2基] orarol  ->  oraro + l
[2基] orarorchy  ->  oraro + rchy
[2基] oraryteop  ->  oraryt + eop
[2基] orasaly  ->  oras + aly
[2基] orchoer  ->  orcho + er
[2基] orchsey  ->  orchs + ey
[2基] orlchey  ->  orlc + hey
[2基] orokeeeey  ->  orokeee + ey
[2基] orolgy  ->  orol + gy
[2基] orolkain  ->  orolk + ain
[2基] orolodain  ->  orolod + ain
[2基] orsheckhy  ->  orsheck + hy
[2基] orsheoldy  ->  orsheol + dy
[2基] osaiisal  ->  osaiis + al
[2基] osalal  ->  osal + al
[2基] oschotshl  ->  oschot + shl
[2基] osh  ->  os + h
[2基] oshaiin  ->  os + haiin
[2基] oshchey  ->  os + hchey
[2基] oshctho  ->  os + hctho
[2基] oshdy  ->  os + hdy
[2基] oshedy  ->  os + hedy
[2基] osheedy  ->  os + heedy
[2基] osheeky  ->  os + heeky
[2基] osheeo  ->  os + heeo
[2基] osheey  ->  os + heey
[2基] osheo  ->  os + heo
[3基] osheokaiin  ->  os + heok + aiin
[2基] osheol  ->  os + heol
[2基] oshepols  ->  os + hepols
[2基] oshesy  ->  os + hesy
[2基] oshey  ->  os + hey
[2基] osho  ->  os + ho
[2基] oshodody  ->  os + hodody
[2基] oshol  ->  os + hol
[2基] oshor  ->  os + hor
[3基] oshox  ->  os + ho + x
[3基] oshsodaiin  ->  os + hsod + aiin
[2基] oshyteed  ->  os + hyteed
[2基] otadar  ->  otad + ar
[2基] otaiikam  ->  otaiik + am
[2基] otaiilody  ->  otaiilo + dy
[2基] otainos  ->  otaino + s
[2基] otaipchy  ->  otaip + chy
[2基] otaiphy  ->  otaip + hy
[2基] otairar  ->  otair + ar
[2基] otairin  ->  otair + in
[2基] otairor  ->  otairo + r
[2基] otakar  ->  otak + ar
[2基] otakeol  ->  otak + eol
[2基] otaky  ->  otak + y
[2基] otala  ->  otal + a
[2基] otalaiin  ->  otal + aiin
[2基] otalain  ->  otal + ain
[2基] otalair  ->  otal + air
[2基] otalal  ->  otal + al
[3基] otalalg  ->  otal + al + g
[2基] otalaly  ->  otal + aly
[2基] otalam  ->  otal + am
[2基] otalar  ->  otal + ar
[2基] otalchal  ->  otal + chal
[2基] otalchy  ->  otal + chy
[2基] otald  ->  otal + d
[2基] otaldal  ->  otal + dal
[2基] otaldiin  ->  otal + diin
[2基] otaldy  ->  otal + dy
[2基] otalef  ->  otal + ef
[2基] otaleky  ->  otal + eky
[2基] otalkain  ->  otalk + ain
[2基] otalkchy  ->  otalk + chy
[2基] otalky  ->  otalk + y
[2基] otalod  ->  otalo + d
[2基] otalody  ->  otalo + dy
[2基] otalom  ->  otalo + m
[2基] otalor  ->  otalo + r
[2基] otalsar  ->  otals + ar
[2基] otalshdy  ->  otals + hdy
[2基] otalshedy  ->  otals + hedy
[2基] otalshy  ->  otals + hy
[2基] otaraiin  ->  otar + aiin
[2基] otarain  ->  otar + ain
[2基] otaral  ->  otar + al
[3基] otaraldy  ->  otar + al + dy
[2基] otaram  ->  otar + am
[2基] otaramy  ->  otar + amy
[2基] otarar  ->  otar + ar
[3基] otararain  ->  otar + ar + ain
[2基] otaras  ->  otar + as
[2基] otaray  ->  otar + ay
[2基] otarcho  ->  otar + cho
[2基] otarchol  ->  otar + chol
[2基] otard  ->  otar + d
[2基] otardaly  ->  otar + daly
[2基] otardam  ->  otar + dam
[2基] otardy  ->  otar + dy
[2基] otariin  ->  otar + iin
[2基] otariir  ->  otar + iir
[2基] otarody  ->  otaro + dy
[2基] otaryly  ->  otaryl + y
[2基] otasam  ->  otas + am
[2基] otasodlory  ->  otaso + dlory
[2基] otchald  ->  otchal + d
[2基] otchedey  ->  otched + ey
[2基] otcheochy  ->  otcheoc + hy
[2基] otcheolom  ->  otcheolo + m
[2基] otchetchar  ->  otchetc + har
[2基] otcheypchedy  ->  otcheyp + chedy
[2基] otchoky  ->  otchok + y
[2基] otcholcheaiin  ->  otchol + cheaiin
[2基] otcholchy  ->  otchol + chy
[2基] otcholocthol  ->  otcholo + cthol
[2基] otchordy  ->  otchor + dy
[2基] otchoshy  ->  otchos + hy
[2基] otchotor  ->  otchot + or
[2基] otchoty  ->  otchot + y
[2基] otchyky  ->  otchyk + y
[2基] otcsdo  ->  otcs + do
[2基] otcsey  ->  otcs + ey
[2基] otdordy  ->  otdor + dy
[2基] otealchedy  ->  oteal + chedy
[2基] oteatey  ->  oteat + ey
[2基] otechedy  ->  otech + edy
[2基] otecheedy  ->  otech + eedy
[2基] otecheo  ->  otech + eo
[2基] otechg  ->  otech + g
[2基] otechodor  ->  otechodo + r
[2基] otechshy  ->  otechs + hy
[2基] otedalol  ->  otedalo + l
[2基] otedchor  ->  oted + chor
[2基] otedeey  ->  oted + eey
[2基] oteedchey  ->  oteed + chey
[2基] oteedyg  ->  oteedy + g
[2基] oteeedchey  ->  oteeed + chey
[2基] oteeg  ->  otee + g
[2基] oteeolchor  ->  oteeol + chor
[2基] oteeolkeey  ->  oteeolk + eey
[2基] oteesaey  ->  oteesa + ey
[2基] oteeykeey  ->  oteeyk + eey
[2基] oteeykey  ->  oteeyk + ey
[2基] oteeykshy  ->  oteeyk + shy
[2基] oteoaldy  ->  oteoal + dy
[2基] oteoarar  ->  oteoar + ar
[2基] oteochedy  ->  oteoc + hedy
[2基] oteochey  ->  oteoc + hey
[2基] oteochor  ->  oteoc + hor
[2基] oteodched  ->  oteod + ched
[2基] oteodchy  ->  oteod + chy
[2基] oteodshey  ->  oteods + hey
[2基] oteoeey  ->  oteo + eey
[2基] oteoefol  ->  oteo + efol
[2基] oteofy  ->  oteof + y
[2基] oteokeey  ->  oteok + eey
[2基] oteolain  ->  oteol + ain
[2基] oteolair  ->  oteol + air
[2基] oteolar  ->  oteol + ar
[2基] oteoldy  ->  oteol + dy
[2基] oteorar  ->  oteor + ar
[2基] oteorom  ->  oteoro + m
[2基] oteosdal  ->  oteosd + al
[2基] oteoshaly  ->  oteos + haly
[2基] oteoshey  ->  oteos + hey
[2基] oteoteeody  ->  oteot + eeody
[3基] oteoteotsho  ->  oteot + eot + sho
[2基] oteotey  ->  oteot + ey
[2基] oteotor  ->  oteot + or
[2基] otesalod  ->  otesalo + d
[2基] otgoldl  ->  otgol + dl
[2基] otkchedy  ->  otkc + hedy
[2基] otlchdain  ->  otlc + hdain
[2基] otleey  ->  otl + eey
[2基] otochedy  ->  otoc + hedy
[2基] otochor  ->  otoc + hor
[2基] otockey  ->  otock + ey
[2基] otodarod  ->  otodaro + d
[2基] otodchy  ->  otod + chy
[2基] otodeeeo  ->  otod + eeeo
[2基] otodeeodor  ->  otod + eeodor
[2基] otoees  ->  oto + ees
[3基] otoeeseor  ->  oto + ees + eor
[2基] otoikhy  ->  otoik + hy
[3基] otokaiman  ->  otok + aim + an
[2基] otokal  ->  otok + al
[2基] otokchey  ->  otok + chey
[2基] otokcho  ->  otok + cho
[2基] otokeedar  ->  otok + eedar
[2基] otokeedy  ->  otok + eedy
[2基] otokeoar  ->  otok + eoar
[2基] otokol  ->  otok + ol
[2基] otoky  ->  otok + y
[2基] otolaiin  ->  otol + aiin
